StartTime,EndTime,AreaID,UnitName,quantity_B19,hourly_time,total_green_energy,Load
2022-12-13 21:00:00+00:00,2022-12-13 22:00:00+00:00,10Y1001A1001A92E,MAW,1312,2022-12-13 21:00:00+00:00,1312,
2022-12-13 22:00:00+00:00,2022-12-13 23:00:00+00:00,10Y1001A1001A92E,MAW,1084,2022-12-13 22:00:00+00:00,1084,
2022-12-13 23:00:00+00:00,2022-12-14 00:00:00+00:00,10Y1001A1001A92E,MAW,900,2022-12-13 23:00:00+00:00,900,
2022-12-14 00:00:00+00:00,2022-12-14 01:00:00+00:00,10Y1001A1001A92E,MAW,850,2022-12-14 00:00:00+00:00,850,
2022-12-14 01:00:00+00:00,2022-12-14 02:00:00+00:00,10Y1001A1001A92E,MAW,824,2022-12-14 01:00:00+00:00,824,
2022-12-14 02:00:00+00:00,2022-12-14 03:00:00+00:00,10Y1001A1001A92E,MAW,700,2022-12-14 02:00:00+00:00,700,
2022-12-14 03:00:00+00:00,2022-12-14 04:00:00+00:00,10Y1001A1001A92E,MAW,526,2022-12-14 03:00:00+00:00,526,
2022-12-14 04:00:00+00:00,2022-12-14 05:00:00+00:00,10Y1001A1001A92E,MAW,575,2022-12-14 04:00:00+00:00,575,
2022-12-14 05:00:00+00:00,2022-12-14 06:00:00+00:00,10Y1001A1001A92E,MAW,612,2022-12-14 05:00:00+00:00,612,
2022-12-14 06:00:00+00:00,2022-12-14 07:00:00+00:00,10Y1001A1001A92E,MAW,689,2022-12-14 06:00:00+00:00,689,
2022-12-14 07:00:00+00:00,2022-12-14 08:00:00+00:00,10Y1001A1001A92E,MAW,739,2022-12-14 07:00:00+00:00,739,
2022-12-14 08:00:00+00:00,2022-12-14 09:00:00+00:00,10Y1001A1001A92E,MAW,685,2022-12-14 08:00:00+00:00,685,
2022-12-14 09:00:00+00:00,2022-12-14 10:00:00+00:00,10Y1001A1001A92E,MAW,581,2022-12-14 09:00:00+00:00,581,
2022-12-14 10:00:00+00:00,2022-12-14 11:00:00+00:00,10Y1001A1001A92E,MAW,574,2022-12-14 10:00:00+00:00,574,
2022-12-14 11:00:00+00:00,2022-12-14 11:30:00+00:00,10Y1001A1001A92E,MAW,236,2022-12-14 11:00:00+00:00,236,
2022-12-14 12:00:00+00:00,2022-12-14 13:00:00+00:00,10Y1001A1001A92E,MAW,177,2022-12-14 12:00:00+00:00,177,
2022-12-14 13:00:00+00:00,2022-12-14 14:00:00+00:00,10Y1001A1001A92E,MAW,248,2022-12-14 13:00:00+00:00,248,
2022-12-14 14:00:00+00:00,2022-12-14 15:00:00+00:00,10Y1001A1001A92E,MAW,217,2022-12-14 14:00:00+00:00,217,
2022-12-14 15:00:00+00:00,2022-12-14 16:00:00+00:00,10Y1001A1001A92E,MAW,276,2022-12-14 15:00:00+00:00,276,
2022-12-14 16:00:00+00:00,2022-12-14 17:00:00+00:00,10Y1001A1001A92E,MAW,401,2022-12-14 16:00:00+00:00,401,
2022-12-14 17:00:00+00:00,2022-12-14 18:00:00+00:00,10Y1001A1001A92E,MAW,387,2022-12-14 17:00:00+00:00,387,
2022-12-14 18:00:00+00:00,2022-12-14 19:00:00+00:00,10Y1001A1001A92E,MAW,293,2022-12-14 18:00:00+00:00,293,
2022-12-14 19:00:00+00:00,2022-12-14 20:00:00+00:00,10Y1001A1001A92E,MAW,353,2022-12-14 19:00:00+00:00,353,
2022-12-14 20:00:00+00:00,2022-12-14 21:00:00+00:00,10Y1001A1001A92E,MAW,392,2022-12-14 20:00:00+00:00,392,
2022-12-14 21:00:00+00:00,2022-12-14 22:00:00+00:00,10Y1001A1001A92E,MAW,473,2022-12-14 21:00:00+00:00,473,
2022-12-14 22:00:00+00:00,2022-12-14 23:00:00+00:00,10Y1001A1001A92E,MAW,526,2022-12-14 22:00:00+00:00,526,
2022-12-14 23:00:00+00:00,2022-12-15 00:00:00+00:00,10Y1001A1001A92E,MAW,559,2022-12-14 23:00:00+00:00,559,
2022-12-15 00:00:00+00:00,2022-12-15 01:00:00+00:00,10Y1001A1001A92E,MAW,601,2022-12-15 00:00:00+00:00,601,
2022-12-15 01:00:00+00:00,2022-12-15 02:00:00+00:00,10Y1001A1001A92E,MAW,621,2022-12-15 01:00:00+00:00,621,
2022-12-15 02:00:00+00:00,2022-12-15 03:00:00+00:00,10Y1001A1001A92E,MAW,642,2022-12-15 02:00:00+00:00,642,
2022-12-15 03:00:00+00:00,2022-12-15 04:00:00+00:00,10Y1001A1001A92E,MAW,635,2022-12-15 03:00:00+00:00,635,
2022-12-15 04:00:00+00:00,2022-12-15 05:00:00+00:00,10Y1001A1001A92E,MAW,696,2022-12-15 04:00:00+00:00,696,
2022-12-15 05:00:00+00:00,2022-12-15 06:00:00+00:00,10Y1001A1001A92E,MAW,781,2022-12-15 05:00:00+00:00,781,
2022-12-15 06:00:00+00:00,2022-12-15 07:00:00+00:00,10Y1001A1001A92E,MAW,655,2022-12-15 06:00:00+00:00,655,
2022-12-15 07:00:00+00:00,2022-12-15 08:00:00+00:00,10Y1001A1001A92E,MAW,679,2022-12-15 07:00:00+00:00,679,
2022-12-15 08:00:00+00:00,2022-12-15 09:00:00+00:00,10Y1001A1001A92E,MAW,521,2022-12-15 08:00:00+00:00,521,
2022-12-15 09:00:00+00:00,2022-12-15 10:00:00+00:00,10Y1001A1001A92E,MAW,642,2022-12-15 09:00:00+00:00,642,
2022-12-15 10:00:00+00:00,2022-12-15 11:00:00+00:00,10Y1001A1001A92E,MAW,512,2022-12-15 10:00:00+00:00,512,
2022-12-15 11:00:00+00:00,2022-12-15 11:30:00+00:00,10Y1001A1001A92E,MAW,238,2022-12-15 11:00:00+00:00,238,
2022-12-15 12:00:00+00:00,,,,0,,0,
2022-12-15 13:00:00+00:00,,,,0,,0,
2022-12-15 14:00:00+00:00,,,,0,,0,
2022-12-15 15:00:00+00:00,,,,0,,0,
2022-12-15 16:00:00+00:00,2022-12-15 17:00:00+00:00,10Y1001A1001A92E,MAW,132,2022-12-15 16:00:00+00:00,132,
2022-12-15 17:00:00+00:00,2022-12-15 18:00:00+00:00,10Y1001A1001A92E,MAW,199,2022-12-15 17:00:00+00:00,199,
2022-12-15 18:00:00+00:00,2022-12-15 19:00:00+00:00,10Y1001A1001A92E,MAW,130,2022-12-15 18:00:00+00:00,130,
2022-12-15 19:00:00+00:00,2022-12-15 20:00:00+00:00,10Y1001A1001A92E,MAW,123,2022-12-15 19:00:00+00:00,123,
2022-12-15 20:00:00+00:00,2022-12-15 21:00:00+00:00,10Y1001A1001A92E,MAW,110,2022-12-15 20:00:00+00:00,110,
2022-12-15 21:00:00+00:00,2022-12-15 21:30:00+00:00,10Y1001A1001A92E,MAW,70,2022-12-15 21:00:00+00:00,70,
2022-12-15 22:00:00+00:00,2022-12-15 23:00:00+00:00,10Y1001A1001A92E,MAW,189,2022-12-15 22:00:00+00:00,189,
2022-12-15 23:00:00+00:00,2022-12-16 00:00:00+00:00,10Y1001A1001A92E,MAW,610,2022-12-15 23:00:00+00:00,610,
2022-12-16 00:00:00+00:00,2022-12-16 01:00:00+00:00,10Y1001A1001A92E,MAW,849,2022-12-16 00:00:00+00:00,849,
2022-12-16 01:00:00+00:00,2022-12-16 02:00:00+00:00,10Y1001A1001A92E,MAW,1114,2022-12-16 01:00:00+00:00,1114,
2022-12-16 02:00:00+00:00,2022-12-16 03:00:00+00:00,10Y1001A1001A92E,MAW,1458,2022-12-16 02:00:00+00:00,1458,
2022-12-16 03:00:00+00:00,2022-12-16 04:00:00+00:00,10Y1001A1001A92E,MAW,1740,2022-12-16 03:00:00+00:00,1740,
2022-12-16 04:00:00+00:00,2022-12-16 05:00:00+00:00,10Y1001A1001A92E,MAW,1988,2022-12-16 04:00:00+00:00,1988,
2022-12-16 05:00:00+00:00,2022-12-16 06:00:00+00:00,10Y1001A1001A92E,MAW,2349,2022-12-16 05:00:00+00:00,2349,
2022-12-16 06:00:00+00:00,2022-12-16 07:00:00+00:00,10Y1001A1001A92E,MAW,2353,2022-12-16 06:00:00+00:00,2353,
2022-12-16 07:00:00+00:00,2022-12-16 08:00:00+00:00,10Y1001A1001A92E,MAW,2448,2022-12-16 07:00:00+00:00,2448,
2022-12-16 08:00:00+00:00,2022-12-16 09:00:00+00:00,10Y1001A1001A92E,MAW,2514,2022-12-16 08:00:00+00:00,2514,
2022-12-16 09:00:00+00:00,2022-12-16 10:00:00+00:00,10Y1001A1001A92E,MAW,2716,2022-12-16 09:00:00+00:00,2716,
2022-12-16 10:00:00+00:00,2022-12-16 11:00:00+00:00,10Y1001A1001A92E,MAW,2696,2022-12-16 10:00:00+00:00,2696,
2022-12-16 11:00:00+00:00,2022-12-16 12:00:00+00:00,10Y1001A1001A92E,MAW,2760,2022-12-16 11:00:00+00:00,2760,
2022-12-16 12:00:00+00:00,2022-12-16 13:00:00+00:00,10Y1001A1001A92E,MAW,2632,2022-12-16 12:00:00+00:00,2632,
2022-12-16 13:00:00+00:00,2022-12-16 14:00:00+00:00,10Y1001A1001A92E,MAW,2602,2022-12-16 13:00:00+00:00,2602,
2022-12-16 14:00:00+00:00,2022-12-16 15:00:00+00:00,10Y1001A1001A92E,MAW,2336,2022-12-16 14:00:00+00:00,2336,
2022-12-16 15:00:00+00:00,2022-12-16 16:00:00+00:00,10Y1001A1001A92E,MAW,2172,2022-12-16 15:00:00+00:00,2172,
2022-12-16 16:00:00+00:00,2022-12-16 17:00:00+00:00,10Y1001A1001A92E,MAW,2216,2022-12-16 16:00:00+00:00,2216,
2022-12-16 17:00:00+00:00,2022-12-16 18:00:00+00:00,10Y1001A1001A92E,MAW,1967,2022-12-16 17:00:00+00:00,1967,
2022-12-16 18:00:00+00:00,2022-12-16 19:00:00+00:00,10Y1001A1001A92E,MAW,1794,2022-12-16 18:00:00+00:00,1794,
2022-12-16 19:00:00+00:00,2022-12-16 20:00:00+00:00,10Y1001A1001A92E,MAW,1598,2022-12-16 19:00:00+00:00,1598,
2022-12-16 20:00:00+00:00,2022-12-16 21:00:00+00:00,10Y1001A1001A92E,MAW,1536,2022-12-16 20:00:00+00:00,1536,
2022-12-16 21:00:00+00:00,2022-12-16 22:00:00+00:00,10Y1001A1001A92E,MAW,1514,2022-12-16 21:00:00+00:00,1514,
2022-12-16 22:00:00+00:00,2022-12-16 23:00:00+00:00,10Y1001A1001A92E,MAW,1427,2022-12-16 22:00:00+00:00,1427,
2022-12-16 23:00:00+00:00,2022-12-17 00:00:00+00:00,10Y1001A1001A92E,MAW,1392,2022-12-16 23:00:00+00:00,1392,
2022-12-17 00:00:00+00:00,2022-12-17 01:00:00+00:00,10Y1001A1001A92E,MAW,1256,2022-12-17 00:00:00+00:00,1256,
2022-12-17 01:00:00+00:00,2022-12-17 02:00:00+00:00,10Y1001A1001A92E,MAW,971,2022-12-17 01:00:00+00:00,971,
2022-12-17 02:00:00+00:00,2022-12-17 03:00:00+00:00,10Y1001A1001A92E,MAW,834,2022-12-17 02:00:00+00:00,834,
2022-12-17 03:00:00+00:00,2022-12-17 04:00:00+00:00,10Y1001A1001A92E,MAW,914,2022-12-17 03:00:00+00:00,914,
2022-12-17 04:00:00+00:00,2022-12-17 05:00:00+00:00,10Y1001A1001A92E,MAW,860,2022-12-17 04:00:00+00:00,860,
2022-12-17 05:00:00+00:00,2022-12-17 06:00:00+00:00,10Y1001A1001A92E,MAW,868,2022-12-17 05:00:00+00:00,868,
2022-12-17 06:00:00+00:00,2022-12-17 07:00:00+00:00,10Y1001A1001A92E,MAW,902,2022-12-17 06:00:00+00:00,902,
2022-12-17 07:00:00+00:00,2022-12-17 08:00:00+00:00,10Y1001A1001A92E,MAW,667,2022-12-17 07:00:00+00:00,667,
2022-12-17 08:00:00+00:00,2022-12-17 09:00:00+00:00,10Y1001A1001A92E,MAW,706,2022-12-17 08:00:00+00:00,706,
2022-12-17 09:00:00+00:00,2022-12-17 10:00:00+00:00,10Y1001A1001A92E,MAW,828,2022-12-17 09:00:00+00:00,828,
2022-12-17 10:00:00+00:00,2022-12-17 11:00:00+00:00,10Y1001A1001A92E,MAW,794,2022-12-17 10:00:00+00:00,794,
2022-12-17 11:00:00+00:00,2022-12-17 12:00:00+00:00,10Y1001A1001A92E,MAW,885,2022-12-17 11:00:00+00:00,885,
2022-12-17 12:00:00+00:00,2022-12-17 13:00:00+00:00,10Y1001A1001A92E,MAW,968,2022-12-17 12:00:00+00:00,968,
2022-12-17 13:00:00+00:00,2022-12-17 14:00:00+00:00,10Y1001A1001A92E,MAW,820,2022-12-17 13:00:00+00:00,820,
2022-12-17 14:00:00+00:00,2022-12-17 15:00:00+00:00,10Y1001A1001A92E,MAW,628,2022-12-17 14:00:00+00:00,628,
2022-12-17 15:00:00+00:00,2022-12-17 16:00:00+00:00,10Y1001A1001A92E,MAW,670,2022-12-17 15:00:00+00:00,670,
2022-12-17 16:00:00+00:00,2022-12-17 17:00:00+00:00,10Y1001A1001A92E,MAW,639,2022-12-17 16:00:00+00:00,639,
2022-12-17 17:00:00+00:00,2022-12-17 18:00:00+00:00,10Y1001A1001A92E,MAW,518,2022-12-17 17:00:00+00:00,518,
2022-12-17 18:00:00+00:00,2022-12-17 19:00:00+00:00,10Y1001A1001A92E,MAW,760,2022-12-17 18:00:00+00:00,760,
2022-12-17 19:00:00+00:00,2022-12-17 20:00:00+00:00,10Y1001A1001A92E,MAW,975,2022-12-17 19:00:00+00:00,975,
2022-12-17 20:00:00+00:00,2022-12-17 21:00:00+00:00,10Y1001A1001A92E,MAW,919,2022-12-17 20:00:00+00:00,919,
2022-12-17 21:00:00+00:00,2022-12-17 22:00:00+00:00,10Y1001A1001A92E,MAW,1139,2022-12-17 21:00:00+00:00,1139,
2022-12-17 22:00:00+00:00,2022-12-17 23:00:00+00:00,10Y1001A1001A92E,MAW,1436,2022-12-17 22:00:00+00:00,1436,
2022-12-17 23:00:00+00:00,2022-12-18 00:00:00+00:00,10Y1001A1001A92E,MAW,1763,2022-12-17 23:00:00+00:00,1763,
2022-12-18 00:00:00+00:00,2022-12-18 01:00:00+00:00,10Y1001A1001A92E,MAW,2050,2022-12-18 00:00:00+00:00,2050,
2022-12-18 01:00:00+00:00,2022-12-18 02:00:00+00:00,10Y1001A1001A92E,MAW,2342,2022-12-18 01:00:00+00:00,2342,
2022-12-18 02:00:00+00:00,2022-12-18 03:00:00+00:00,10Y1001A1001A92E,MAW,2714,2022-12-18 02:00:00+00:00,2714,
2022-12-18 03:00:00+00:00,2022-12-18 04:00:00+00:00,10Y1001A1001A92E,MAW,2798,2022-12-18 03:00:00+00:00,2798,
2022-12-18 04:00:00+00:00,2022-12-18 05:00:00+00:00,10Y1001A1001A92E,MAW,3037,2022-12-18 04:00:00+00:00,3037,
2022-12-18 05:00:00+00:00,2022-12-18 06:00:00+00:00,10Y1001A1001A92E,MAW,3125,2022-12-18 05:00:00+00:00,3125,
2022-12-18 06:00:00+00:00,2022-12-18 06:30:00+00:00,10Y1001A1001A92E,MAW,1472,2022-12-18 06:00:00+00:00,1472,
2022-12-18 07:00:00+00:00,2022-12-18 08:00:00+00:00,10Y1001A1001A92E,MAW,1516,2022-12-18 07:00:00+00:00,1516,
2022-12-18 08:00:00+00:00,2022-12-18 09:00:00+00:00,10Y1001A1001A92E,MAW,3496,2022-12-18 08:00:00+00:00,3496,
2022-12-18 09:00:00+00:00,2022-12-18 10:00:00+00:00,10Y1001A1001A92E,MAW,3800,2022-12-18 09:00:00+00:00,3800,
2022-12-18 10:00:00+00:00,2022-12-18 11:00:00+00:00,10Y1001A1001A92E,MAW,3724,2022-12-18 10:00:00+00:00,3724,
2022-12-18 11:00:00+00:00,2022-12-18 12:00:00+00:00,10Y1001A1001A92E,MAW,3480,2022-12-18 11:00:00+00:00,3480,
2022-12-18 12:00:00+00:00,2022-12-18 13:00:00+00:00,10Y1001A1001A92E,MAW,3452,2022-12-18 12:00:00+00:00,3452,
2022-12-18 13:00:00+00:00,2022-12-18 14:00:00+00:00,10Y1001A1001A92E,MAW,3244,2022-12-18 13:00:00+00:00,3244,
2022-12-18 14:00:00+00:00,2022-12-18 15:00:00+00:00,10Y1001A1001A92E,MAW,3030,2022-12-18 14:00:00+00:00,3030,
2022-12-18 15:00:00+00:00,2022-12-18 16:00:00+00:00,10Y1001A1001A92E,MAW,3000,2022-12-18 15:00:00+00:00,3000,
2022-12-18 16:00:00+00:00,2022-12-18 17:00:00+00:00,10Y1001A1001A92E,MAW,2875,2022-12-18 16:00:00+00:00,2875,
2022-12-18 17:00:00+00:00,2022-12-18 18:00:00+00:00,10Y1001A1001A92E,MAW,2938,2022-12-18 17:00:00+00:00,2938,
2022-12-18 18:00:00+00:00,2022-12-18 19:00:00+00:00,10Y1001A1001A92E,MAW,3031,2022-12-18 18:00:00+00:00,3031,
2022-12-18 19:00:00+00:00,2022-12-18 20:00:00+00:00,10Y1001A1001A92E,MAW,3137,2022-12-18 19:00:00+00:00,3137,
2022-12-18 20:00:00+00:00,2022-12-18 21:00:00+00:00,10Y1001A1001A92E,MAW,3162,2022-12-18 20:00:00+00:00,3162,
2022-12-18 21:00:00+00:00,2022-12-18 22:00:00+00:00,10Y1001A1001A92E,MAW,3166,2022-12-18 21:00:00+00:00,3166,
2022-12-18 22:00:00+00:00,2022-12-18 23:00:00+00:00,10Y1001A1001A92E,MAW,2948,2022-12-18 22:00:00+00:00,2948,
2022-12-18 23:00:00+00:00,2022-12-19 00:00:00+00:00,10Y1001A1001A92E,MAW,2634,2022-12-18 23:00:00+00:00,2634,
2022-12-19 00:00:00+00:00,2022-12-19 01:00:00+00:00,10Y1001A1001A92E,MAW,2773,2022-12-19 00:00:00+00:00,2773,
2022-12-19 01:00:00+00:00,2022-12-19 02:00:00+00:00,10Y1001A1001A92E,MAW,2778,2022-12-19 01:00:00+00:00,2778,
2022-12-19 02:00:00+00:00,2022-12-19 03:00:00+00:00,10Y1001A1001A92E,MAW,2704,2022-12-19 02:00:00+00:00,2704,
2022-12-19 03:00:00+00:00,2022-12-19 04:00:00+00:00,10Y1001A1001A92E,MAW,2674,2022-12-19 03:00:00+00:00,2674,
2022-12-19 04:00:00+00:00,2022-12-19 05:00:00+00:00,10Y1001A1001A92E,MAW,2679,2022-12-19 04:00:00+00:00,2679,
2022-12-19 05:00:00+00:00,2022-12-19 06:00:00+00:00,10Y1001A1001A92E,MAW,2823,2022-12-19 05:00:00+00:00,2823,
2022-12-19 06:00:00+00:00,2022-12-19 07:00:00+00:00,10Y1001A1001A92E,MAW,3129,2022-12-19 06:00:00+00:00,3129,
2022-12-19 07:00:00+00:00,2022-12-19 08:00:00+00:00,10Y1001A1001A92E,MAW,3233,2022-12-19 07:00:00+00:00,3233,
2022-12-19 08:00:00+00:00,2022-12-19 08:30:00+00:00,10Y1001A1001A92E,MAW,1637,2022-12-19 08:00:00+00:00,1637,
2022-12-19 09:00:00+00:00,,,,0,,0,
2022-12-19 10:00:00+00:00,,,,0,,0,
2022-12-19 11:00:00+00:00,2022-12-19 12:00:00+00:00,10Y1001A1001A92E,MAW,1642,2022-12-19 11:00:00+00:00,1642,
2022-12-19 12:00:00+00:00,2022-12-19 13:00:00+00:00,10Y1001A1001A92E,MAW,3221,2022-12-19 12:00:00+00:00,3221,
2022-12-19 13:00:00+00:00,2022-12-19 14:00:00+00:00,10Y1001A1001A92E,MAW,2994,2022-12-19 13:00:00+00:00,2994,
2022-12-19 14:00:00+00:00,2022-12-19 15:00:00+00:00,10Y1001A1001A92E,MAW,3245,2022-12-19 14:00:00+00:00,3245,
2022-12-19 15:00:00+00:00,2022-12-19 16:00:00+00:00,10Y1001A1001A92E,MAW,3082,2022-12-19 15:00:00+00:00,3082,
2022-12-19 16:00:00+00:00,2022-12-19 17:00:00+00:00,10Y1001A1001A92E,MAW,2956,2022-12-19 16:00:00+00:00,2956,
2022-12-19 17:00:00+00:00,2022-12-19 18:00:00+00:00,10Y1001A1001A92E,MAW,3212,2022-12-19 17:00:00+00:00,3212,
2022-12-19 18:00:00+00:00,2022-12-19 19:00:00+00:00,10Y1001A1001A92E,MAW,3134,2022-12-19 18:00:00+00:00,3134,
2022-12-19 19:00:00+00:00,2022-12-19 20:00:00+00:00,10Y1001A1001A92E,MAW,3202,2022-12-19 19:00:00+00:00,3202,
2022-12-19 20:00:00+00:00,2022-12-19 21:00:00+00:00,10Y1001A1001A92E,MAW,3207,2022-12-19 20:00:00+00:00,3207,
2022-12-19 21:00:00+00:00,2022-12-19 22:00:00+00:00,10Y1001A1001A92E,MAW,3404,2022-12-19 21:00:00+00:00,3404,
2022-12-19 22:00:00+00:00,2022-12-19 22:30:00+00:00,10Y1001A1001A92E,MAW,1599,2022-12-19 22:00:00+00:00,1599,
2022-12-19 23:00:00+00:00,2022-12-20 00:00:00+00:00,10Y1001A1001A92E,MAW,1532,2022-12-19 23:00:00+00:00,1532,
2022-12-20 00:00:00+00:00,2022-12-20 01:00:00+00:00,10Y1001A1001A92E,MAW,3027,2022-12-20 00:00:00+00:00,3027,
2022-12-20 01:00:00+00:00,2022-12-20 02:00:00+00:00,10Y1001A1001A92E,MAW,2720,2022-12-20 01:00:00+00:00,2720,
2022-12-20 02:00:00+00:00,2022-12-20 03:00:00+00:00,10Y1001A1001A92E,MAW,2563,2022-12-20 02:00:00+00:00,2563,
2022-12-20 03:00:00+00:00,2022-12-20 04:00:00+00:00,10Y1001A1001A92E,MAW,2444,2022-12-20 03:00:00+00:00,2444,
2022-12-20 04:00:00+00:00,2022-12-20 05:00:00+00:00,10Y1001A1001A92E,MAW,2691,2022-12-20 04:00:00+00:00,2691,
2022-12-20 05:00:00+00:00,2022-12-20 06:00:00+00:00,10Y1001A1001A92E,MAW,2687,2022-12-20 05:00:00+00:00,2687,
2022-12-20 06:00:00+00:00,2022-12-20 07:00:00+00:00,10Y1001A1001A92E,MAW,3001,2022-12-20 06:00:00+00:00,3001,
2022-12-20 07:00:00+00:00,2022-12-20 08:00:00+00:00,10Y1001A1001A92E,MAW,3350,2022-12-20 07:00:00+00:00,3350,
2022-12-20 08:00:00+00:00,2022-12-20 09:00:00+00:00,10Y1001A1001A92E,MAW,3459,2022-12-20 08:00:00+00:00,3459,
2022-12-20 09:00:00+00:00,2022-12-20 10:00:00+00:00,10Y1001A1001A92E,MAW,3468,2022-12-20 09:00:00+00:00,3468,
2022-12-20 10:00:00+00:00,2022-12-20 11:00:00+00:00,10Y1001A1001A92E,MAW,3596,2022-12-20 10:00:00+00:00,3596,
2022-12-20 11:00:00+00:00,2022-12-20 12:00:00+00:00,10Y1001A1001A92E,MAW,3650,2022-12-20 11:00:00+00:00,3650,
2022-12-20 12:00:00+00:00,2022-12-20 13:00:00+00:00,10Y1001A1001A92E,MAW,3506,2022-12-20 12:00:00+00:00,3506,
2022-12-20 13:00:00+00:00,2022-12-20 14:00:00+00:00,10Y1001A1001A92E,MAW,3479,2022-12-20 13:00:00+00:00,3479,
2022-12-20 14:00:00+00:00,2022-12-20 15:00:00+00:00,10Y1001A1001A92E,MAW,3519,2022-12-20 14:00:00+00:00,3519,
2022-12-20 15:00:00+00:00,2022-12-20 16:00:00+00:00,10Y1001A1001A92E,MAW,3583,2022-12-20 15:00:00+00:00,3583,
2022-12-20 16:00:00+00:00,2022-12-20 17:00:00+00:00,10Y1001A1001A92E,MAW,3645,2022-12-20 16:00:00+00:00,3645,
2022-12-20 17:00:00+00:00,2022-12-20 18:00:00+00:00,10Y1001A1001A92E,MAW,3556,2022-12-20 17:00:00+00:00,3556,
2022-12-20 18:00:00+00:00,2022-12-20 19:00:00+00:00,10Y1001A1001A92E,MAW,3630,2022-12-20 18:00:00+00:00,3630,
2022-12-20 19:00:00+00:00,2022-12-20 20:00:00+00:00,10Y1001A1001A92E,MAW,3585,2022-12-20 19:00:00+00:00,3585,
2022-12-20 20:00:00+00:00,2022-12-20 21:00:00+00:00,10Y1001A1001A92E,MAW,3574,2022-12-20 20:00:00+00:00,3574,
2022-12-20 21:00:00+00:00,2022-12-20 22:00:00+00:00,10Y1001A1001A92E,MAW,3550,2022-12-20 21:00:00+00:00,3550,
2022-12-20 22:00:00+00:00,2022-12-20 22:30:00+00:00,10Y1001A1001A92E,MAW,1752,2022-12-20 22:00:00+00:00,1752,
2022-12-20 23:00:00+00:00,2022-12-21 00:00:00+00:00,10Y1001A1001A92E,MAW,1719,2022-12-20 23:00:00+00:00,1719,
2022-12-21 00:00:00+00:00,2022-12-21 01:00:00+00:00,10Y1001A1001A92E,MAW,3461,2022-12-21 00:00:00+00:00,3461,
2022-12-21 01:00:00+00:00,2022-12-21 02:00:00+00:00,10Y1001A1001A92E,MAW,3400,2022-12-21 01:00:00+00:00,3400,
2022-12-21 02:00:00+00:00,2022-12-21 03:00:00+00:00,10Y1001A1001A92E,MAW,3222,2022-12-21 02:00:00+00:00,3222,
2022-12-21 03:00:00+00:00,2022-12-21 04:00:00+00:00,10Y1001A1001A92E,MAW,3222,2022-12-21 03:00:00+00:00,3222,
2022-12-21 04:00:00+00:00,2022-12-21 05:00:00+00:00,10Y1001A1001A92E,MAW,3213,2022-12-21 04:00:00+00:00,3213,
2022-12-21 05:00:00+00:00,2022-12-21 06:00:00+00:00,10Y1001A1001A92E,MAW,3331,2022-12-21 05:00:00+00:00,3331,
2022-12-21 06:00:00+00:00,2022-12-21 07:00:00+00:00,10Y1001A1001A92E,MAW,3418,2022-12-21 06:00:00+00:00,3418,
2022-12-21 07:00:00+00:00,2022-12-21 08:00:00+00:00,10Y1001A1001A92E,MAW,3402,2022-12-21 07:00:00+00:00,3402,
2022-12-21 08:00:00+00:00,2022-12-21 09:00:00+00:00,10Y1001A1001A92E,MAW,3409,2022-12-21 08:00:00+00:00,3409,
2022-12-21 09:00:00+00:00,2022-12-21 10:00:00+00:00,10Y1001A1001A92E,MAW,3463,2022-12-21 09:00:00+00:00,3463,
2022-12-21 10:00:00+00:00,2022-12-21 11:00:00+00:00,10Y1001A1001A92E,MAW,3421,2022-12-21 10:00:00+00:00,3421,
2022-12-21 11:00:00+00:00,2022-12-21 12:00:00+00:00,10Y1001A1001A92E,MAW,3348,2022-12-21 11:00:00+00:00,3348,
2022-12-21 12:00:00+00:00,2022-12-21 13:00:00+00:00,10Y1001A1001A92E,MAW,3337,2022-12-21 12:00:00+00:00,3337,
2022-12-21 13:00:00+00:00,2022-12-21 14:00:00+00:00,10Y1001A1001A92E,MAW,3271,2022-12-21 13:00:00+00:00,3271,
2022-12-21 14:00:00+00:00,2022-12-21 14:30:00+00:00,10Y1001A1001A92E,MAW,1606,2022-12-21 14:00:00+00:00,1606,
2022-12-21 15:00:00+00:00,2022-12-21 16:00:00+00:00,10Y1001A1001A92E,MAW,1456,2022-12-21 15:00:00+00:00,1456,
2022-12-21 16:00:00+00:00,2022-12-21 17:00:00+00:00,10Y1001A1001A92E,MAW,2783,2022-12-21 16:00:00+00:00,2783,
2022-12-21 17:00:00+00:00,2022-12-21 18:00:00+00:00,10Y1001A1001A92E,MAW,2508,2022-12-21 17:00:00+00:00,2508,
2022-12-21 18:00:00+00:00,2022-12-21 19:00:00+00:00,10Y1001A1001A92E,MAW,2552,2022-12-21 18:00:00+00:00,2552,
2022-12-21 19:00:00+00:00,2022-12-21 20:00:00+00:00,10Y1001A1001A92E,MAW,2232,2022-12-21 19:00:00+00:00,2232,
2022-12-21 20:00:00+00:00,2022-12-21 21:00:00+00:00,10Y1001A1001A92E,MAW,2031,2022-12-21 20:00:00+00:00,2031,
2022-12-21 21:00:00+00:00,2022-12-21 22:00:00+00:00,10Y1001A1001A92E,MAW,1750,2022-12-21 21:00:00+00:00,1750,
2022-12-21 22:00:00+00:00,2022-12-21 23:00:00+00:00,10Y1001A1001A92E,MAW,1512,2022-12-21 22:00:00+00:00,1512,
