StartTime,EndTime,AreaID,UnitName,quantity_B01,hourly_time,quantity_B16,quantity_B17,quantity_B18,quantity_B19,total_green_energy,Load
2022-06-20 05:00:00+00:00,2022-06-20 06:00:00+00:00,10Y1001A1001A65H,MAW,350,2022-06-20 05:00:00+00:00,313,126,68,21,878,4210
2022-06-20 06:00:00+00:00,2022-06-20 07:00:00+00:00,10Y1001A1001A65H,MAW,314,2022-06-20 06:00:00+00:00,496,128,73,34,1045,4320
2022-06-20 07:00:00+00:00,2022-06-20 08:00:00+00:00,10Y1001A1001A65H,MAW,354,2022-06-20 07:00:00+00:00,565,127,90,74,1210,4287
2022-06-20 08:00:00+00:00,2022-06-20 09:00:00+00:00,10Y1001A1001A65H,MAW,351,2022-06-20 08:00:00+00:00,632,130,172,115,1400,4225
2022-06-20 09:00:00+00:00,2022-06-20 10:00:00+00:00,10Y1001A1001A65H,MAW,341,2022-06-20 09:00:00+00:00,672,131,201,181,1526,4233
2022-06-20 10:00:00+00:00,2022-06-20 11:00:00+00:00,10Y1001A1001A65H,MAW,342,2022-06-20 10:00:00+00:00,615,125,240,222,1544,4219
2022-06-20 11:00:00+00:00,2022-06-20 12:00:00+00:00,10Y1001A1001A65H,MAW,338,2022-06-20 11:00:00+00:00,685,136,256,265,1680,4256
2022-06-20 12:00:00+00:00,2022-06-20 13:00:00+00:00,10Y1001A1001A65H,MAW,337,2022-06-20 12:00:00+00:00,687,139,286,262,1711,3953
2022-06-20 13:00:00+00:00,2022-06-20 14:00:00+00:00,10Y1001A1001A65H,MAW,336,2022-06-20 13:00:00+00:00,692,133,345,370,1876,3938
2022-06-20 14:00:00+00:00,2022-06-20 15:00:00+00:00,10Y1001A1001A65H,MAW,324,2022-06-20 14:00:00+00:00,556,124,395,447,1846,4201
2022-06-20 15:00:00+00:00,2022-06-20 16:00:00+00:00,10Y1001A1001A65H,MAW,311,2022-06-20 15:00:00+00:00,423,123,441,517,1815,4054
2022-06-20 16:00:00+00:00,2022-06-20 17:00:00+00:00,10Y1001A1001A65H,MAW,278,2022-06-20 16:00:00+00:00,225,119,497,539,1658,3781
2022-06-20 17:00:00+00:00,2022-06-20 18:00:00+00:00,10Y1001A1001A65H,MAW,328,2022-06-20 17:00:00+00:00,86,118,541,457,1530,3507
2022-06-20 18:00:00+00:00,2022-06-20 19:00:00+00:00,10Y1001A1001A65H,MAW,308,2022-06-20 18:00:00+00:00,22,126,511,435,1402,3406
2022-06-20 19:00:00+00:00,2022-06-20 20:00:00+00:00,10Y1001A1001A65H,MAW,328,2022-06-20 19:00:00+00:00,1,132,616,625,1702,3165
2022-06-20 20:00:00+00:00,2022-06-20 21:00:00+00:00,10Y1001A1001A65H,MAW,318,2022-06-20 20:00:00+00:00,0,130,939,766,2153,2947
2022-06-20 21:00:00+00:00,2022-06-20 22:00:00+00:00,10Y1001A1001A65H,MAW,321,2022-06-20 21:00:00+00:00,0,128,948,813,2210,2810
2022-06-20 22:00:00+00:00,2022-06-20 23:00:00+00:00,10Y1001A1001A65H,MAW,345,2022-06-20 22:00:00+00:00,0,130,1060,840,2375,2683
2022-06-20 23:00:00+00:00,2022-06-21 00:00:00+00:00,10Y1001A1001A65H,MAW,333,2022-06-20 23:00:00+00:00,0,131,1064,914,2442,2558
2022-06-21 00:00:00+00:00,2022-06-21 01:00:00+00:00,10Y1001A1001A65H,MAW,212,2022-06-21 00:00:00+00:00,0,128,1129,1024,2493,2534
2022-06-21 01:00:00+00:00,2022-06-21 02:00:00+00:00,10Y1001A1001A65H,MAW,204,2022-06-21 01:00:00+00:00,1,130,1192,1123,2650,2537
2022-06-21 02:00:00+00:00,2022-06-21 03:00:00+00:00,10Y1001A1001A65H,MAW,276,2022-06-21 02:00:00+00:00,26,130,1297,1185,2914,2677
2022-06-21 03:00:00+00:00,2022-06-21 04:00:00+00:00,10Y1001A1001A65H,MAW,234,2022-06-21 03:00:00+00:00,92,129,1301,1191,2947,3122
2022-06-21 04:00:00+00:00,2022-06-21 05:00:00+00:00,10Y1001A1001A65H,MAW,185,2022-06-21 04:00:00+00:00,218,129,1184,1195,2911,3566
2022-06-21 05:00:00+00:00,2022-06-21 06:00:00+00:00,10Y1001A1001A65H,MAW,230,2022-06-21 05:00:00+00:00,493,131,1041,1117,3012,3925
2022-06-21 06:00:00+00:00,2022-06-21 07:00:00+00:00,10Y1001A1001A65H,MAW,273,2022-06-21 06:00:00+00:00,1022,134,943,1256,3628,4488
2022-06-21 07:00:00+00:00,2022-06-21 08:00:00+00:00,10Y1001A1001A65H,MAW,185,2022-06-21 07:00:00+00:00,1171,131,699,1211,3397,4508
2022-06-21 08:00:00+00:00,2022-06-21 09:00:00+00:00,10Y1001A1001A65H,MAW,250,2022-06-21 08:00:00+00:00,1322,128,594,1263,3557,4500
2022-06-21 09:00:00+00:00,2022-06-21 10:00:00+00:00,10Y1001A1001A65H,MAW,282,2022-06-21 09:00:00+00:00,1384,132,648,1400,3846,4480
2022-06-21 10:00:00+00:00,2022-06-21 11:00:00+00:00,10Y1001A1001A65H,MAW,249,2022-06-21 10:00:00+00:00,1391,134,629,1623,4026,4517
2022-06-21 11:00:00+00:00,2022-06-21 12:00:00+00:00,10Y1001A1001A65H,MAW,281,2022-06-21 11:00:00+00:00,1394,133,656,1783,4247,4488
2022-06-21 12:00:00+00:00,2022-06-21 13:00:00+00:00,10Y1001A1001A65H,MAW,274,2022-06-21 12:00:00+00:00,1293,134,770,1543,4014,4478
2022-06-21 13:00:00+00:00,2022-06-21 14:00:00+00:00,10Y1001A1001A65H,MAW,198,2022-06-21 13:00:00+00:00,1131,134,751,1477,3691,4362
2022-06-21 14:00:00+00:00,2022-06-21 15:00:00+00:00,10Y1001A1001A65H,MAW,190,2022-06-21 14:00:00+00:00,838,131,786,1352,3297,4463
2022-06-21 15:00:00+00:00,2022-06-21 16:00:00+00:00,10Y1001A1001A65H,MAW,224,2022-06-21 15:00:00+00:00,508,131,648,1172,2683,4313
2022-06-21 16:00:00+00:00,2022-06-21 17:00:00+00:00,10Y1001A1001A65H,MAW,301,2022-06-21 16:00:00+00:00,271,155,659,1024,2410,4035
2022-06-21 17:00:00+00:00,2022-06-21 18:00:00+00:00,10Y1001A1001A65H,MAW,326,2022-06-21 17:00:00+00:00,123,159,566,746,1920,3784
2022-06-21 18:00:00+00:00,2022-06-21 19:00:00+00:00,10Y1001A1001A65H,MAW,352,2022-06-21 18:00:00+00:00,30,156,542,579,1659,3643
2022-06-21 19:00:00+00:00,2022-06-21 20:00:00+00:00,10Y1001A1001A65H,MAW,354,2022-06-21 19:00:00+00:00,2,134,517,556,1563,3537
2022-06-21 20:00:00+00:00,2022-06-21 21:00:00+00:00,10Y1001A1001A65H,MAW,219,2022-06-21 20:00:00+00:00,0,132,510,635,1496,3391
2022-06-21 21:00:00+00:00,2022-06-21 22:00:00+00:00,10Y1001A1001A65H,MAW,180,2022-06-21 21:00:00+00:00,0,134,504,723,1541,3119
2022-06-21 22:00:00+00:00,2022-06-21 23:00:00+00:00,10Y1001A1001A65H,MAW,127,2022-06-21 22:00:00+00:00,0,134,498,651,1410,3019
2022-06-21 23:00:00+00:00,2022-06-22 00:00:00+00:00,10Y1001A1001A65H,MAW,115,2022-06-21 23:00:00+00:00,0,132,472,625,1344,2968
2022-06-22 00:00:00+00:00,2022-06-22 01:00:00+00:00,10Y1001A1001A65H,MAW,115,2022-06-22 00:00:00+00:00,0,132,433,623,1303,2947
2022-06-22 01:00:00+00:00,2022-06-22 02:00:00+00:00,10Y1001A1001A65H,MAW,115,2022-06-22 01:00:00+00:00,2,132,397,608,1254,2938
2022-06-22 02:00:00+00:00,2022-06-22 03:00:00+00:00,10Y1001A1001A65H,MAW,116,2022-06-22 02:00:00+00:00,29,133,337,529,1144,3029
2022-06-22 03:00:00+00:00,2022-06-22 04:00:00+00:00,10Y1001A1001A65H,MAW,119,2022-06-22 03:00:00+00:00,108,132,357,481,1197,3552
2022-06-22 04:00:00+00:00,2022-06-22 05:00:00+00:00,10Y1001A1001A65H,MAW,119,2022-06-22 04:00:00+00:00,198,133,311,574,1335,4066
2022-06-22 05:00:00+00:00,2022-06-22 06:00:00+00:00,10Y1001A1001A65H,MAW,120,2022-06-22 05:00:00+00:00,299,162,350,692,1623,4249
2022-06-22 06:00:00+00:00,2022-06-22 07:00:00+00:00,10Y1001A1001A65H,MAW,119,2022-06-22 06:00:00+00:00,391,134,374,788,1806,4455
2022-06-22 07:00:00+00:00,2022-06-22 08:00:00+00:00,10Y1001A1001A65H,MAW,121,2022-06-22 07:00:00+00:00,457,130,292,900,1900,4581
2022-06-22 08:00:00+00:00,2022-06-22 09:00:00+00:00,10Y1001A1001A65H,MAW,123,2022-06-22 08:00:00+00:00,473,131,217,856,1800,4588
2022-06-22 09:00:00+00:00,2022-06-22 10:00:00+00:00,10Y1001A1001A65H,MAW,121,2022-06-22 09:00:00+00:00,566,133,225,892,1937,4454
2022-06-22 10:00:00+00:00,2022-06-22 11:00:00+00:00,10Y1001A1001A65H,MAW,121,2022-06-22 10:00:00+00:00,717,134,275,1036,2283,4525
2022-06-22 11:00:00+00:00,2022-06-22 12:00:00+00:00,10Y1001A1001A65H,MAW,122,2022-06-22 11:00:00+00:00,831,132,341,1140,2566,4465
2022-06-22 12:00:00+00:00,2022-06-22 13:00:00+00:00,10Y1001A1001A65H,MAW,118,2022-06-22 12:00:00+00:00,832,132,299,1144,2525,4364
2022-06-22 13:00:00+00:00,2022-06-22 14:00:00+00:00,10Y1001A1001A65H,MAW,118,2022-06-22 13:00:00+00:00,807,133,283,1119,2460,4334
2022-06-22 14:00:00+00:00,2022-06-22 15:00:00+00:00,10Y1001A1001A65H,MAW,117,2022-06-22 14:00:00+00:00,633,135,254,1077,2216,4444
2022-06-22 15:00:00+00:00,2022-06-22 16:00:00+00:00,10Y1001A1001A65H,MAW,116,2022-06-22 15:00:00+00:00,441,156,252,1038,2003,4302
2022-06-22 16:00:00+00:00,2022-06-22 17:00:00+00:00,10Y1001A1001A65H,MAW,116,2022-06-22 16:00:00+00:00,246,156,267,927,1712,4047
2022-06-22 17:00:00+00:00,2022-06-22 18:00:00+00:00,10Y1001A1001A65H,MAW,117,2022-06-22 17:00:00+00:00,108,156,298,820,1499,3843
2022-06-22 18:00:00+00:00,2022-06-22 19:00:00+00:00,10Y1001A1001A65H,MAW,116,2022-06-22 18:00:00+00:00,28,156,361,659,1320,3667
2022-06-22 19:00:00+00:00,2022-06-22 20:00:00+00:00,10Y1001A1001A65H,MAW,109,2022-06-22 19:00:00+00:00,1,136,436,580,1262,3579
2022-06-22 20:00:00+00:00,2022-06-22 21:00:00+00:00,10Y1001A1001A65H,MAW,91,2022-06-22 20:00:00+00:00,0,130,380,538,1139,3413
2022-06-22 21:00:00+00:00,2022-06-22 22:00:00+00:00,10Y1001A1001A65H,MAW,104,2022-06-22 21:00:00+00:00,0,129,261,508,1002,3204
2022-06-22 22:00:00+00:00,2022-06-22 23:00:00+00:00,10Y1001A1001A65H,MAW,122,2022-06-22 22:00:00+00:00,0,129,246,472,969,3079
2022-06-22 23:00:00+00:00,2022-06-23 00:00:00+00:00,10Y1001A1001A65H,MAW,171,2022-06-22 23:00:00+00:00,0,129,225,423,948,2986
2022-06-23 00:00:00+00:00,2022-06-23 01:00:00+00:00,10Y1001A1001A65H,MAW,218,2022-06-23 00:00:00+00:00,0,127,149,357,851,2940
2022-06-23 01:00:00+00:00,2022-06-23 02:00:00+00:00,10Y1001A1001A65H,MAW,253,2022-06-23 01:00:00+00:00,1,127,92,335,808,2942
2022-06-23 02:00:00+00:00,2022-06-23 03:00:00+00:00,10Y1001A1001A65H,MAW,261,2022-06-23 02:00:00+00:00,21,128,45,268,723,3082
2022-06-23 03:00:00+00:00,2022-06-23 04:00:00+00:00,10Y1001A1001A65H,MAW,289,2022-06-23 03:00:00+00:00,89,128,37,216,759,3575
2022-06-23 04:00:00+00:00,2022-06-23 05:00:00+00:00,10Y1001A1001A65H,MAW,341,2022-06-23 04:00:00+00:00,225,130,26,217,939,4131
2022-06-23 05:00:00+00:00,2022-06-23 06:00:00+00:00,10Y1001A1001A65H,MAW,307,2022-06-23 05:00:00+00:00,393,127,25,200,1052,4372
2022-06-23 06:00:00+00:00,2022-06-23 07:00:00+00:00,10Y1001A1001A65H,MAW,244,2022-06-23 06:00:00+00:00,583,129,30,147,1133,4418
2022-06-23 07:00:00+00:00,2022-06-23 08:00:00+00:00,10Y1001A1001A65H,MAW,242,2022-06-23 07:00:00+00:00,806,133,39,129,1349,4536
2022-06-23 08:00:00+00:00,2022-06-23 09:00:00+00:00,10Y1001A1001A65H,MAW,335,2022-06-23 08:00:00+00:00,1061,134,30,116,1676,4546
2022-06-23 09:00:00+00:00,2022-06-23 10:00:00+00:00,10Y1001A1001A65H,MAW,358,2022-06-23 09:00:00+00:00,1276,136,18,105,1893,4503
2022-06-23 10:00:00+00:00,2022-06-23 11:00:00+00:00,10Y1001A1001A65H,MAW,359,2022-06-23 10:00:00+00:00,1413,139,25,83,2019,4601
2022-06-23 11:00:00+00:00,2022-06-23 12:00:00+00:00,10Y1001A1001A65H,MAW,356,2022-06-23 11:00:00+00:00,1442,138,24,79,2039,4534
2022-06-23 12:00:00+00:00,2022-06-23 13:00:00+00:00,10Y1001A1001A65H,MAW,326,2022-06-23 12:00:00+00:00,1431,138,8,91,1994,4416
2022-06-23 13:00:00+00:00,2022-06-23 14:00:00+00:00,10Y1001A1001A65H,MAW,325,2022-06-23 13:00:00+00:00,1270,135,19,94,1843,4348
2022-06-23 14:00:00+00:00,2022-06-23 15:00:00+00:00,10Y1001A1001A65H,MAW,327,2022-06-23 14:00:00+00:00,1010,137,58,93,1625,4369
2022-06-23 15:00:00+00:00,2022-06-23 16:00:00+00:00,10Y1001A1001A65H,MAW,290,2022-06-23 15:00:00+00:00,679,139,90,100,1298,4162
2022-06-23 16:00:00+00:00,2022-06-23 17:00:00+00:00,10Y1001A1001A65H,MAW,285,2022-06-23 16:00:00+00:00,336,139,139,127,1026,3903
2022-06-23 17:00:00+00:00,2022-06-23 18:00:00+00:00,10Y1001A1001A65H,MAW,304,2022-06-23 17:00:00+00:00,113,139,231,164,951,3699
2022-06-23 18:00:00+00:00,2022-06-23 19:00:00+00:00,10Y1001A1001A65H,MAW,352,2022-06-23 18:00:00+00:00,29,140,301,253,1075,3578
2022-06-23 19:00:00+00:00,2022-06-23 20:00:00+00:00,10Y1001A1001A65H,MAW,363,2022-06-23 19:00:00+00:00,2,139,451,425,1380,3548
2022-06-23 20:00:00+00:00,2022-06-23 21:00:00+00:00,10Y1001A1001A65H,MAW,288,2022-06-23 20:00:00+00:00,0,138,643,581,1650,3446
2022-06-23 21:00:00+00:00,2022-06-23 22:00:00+00:00,10Y1001A1001A65H,MAW,218,2022-06-23 21:00:00+00:00,0,133,798,441,1590,3385
2022-06-23 22:00:00+00:00,2022-06-23 23:00:00+00:00,10Y1001A1001A65H,MAW,159,2022-06-23 22:00:00+00:00,0,132,922,463,1676,3274
2022-06-23 23:00:00+00:00,2022-06-24 00:00:00+00:00,10Y1001A1001A65H,MAW,167,2022-06-23 23:00:00+00:00,0,120,912,489,1688,3163
2022-06-24 00:00:00+00:00,2022-06-24 01:00:00+00:00,10Y1001A1001A65H,MAW,159,2022-06-24 00:00:00+00:00,0,131,962,538,1790,3093
2022-06-24 01:00:00+00:00,2022-06-24 02:00:00+00:00,10Y1001A1001A65H,MAW,183,2022-06-24 01:00:00+00:00,3,137,972,641,1936,3026
2022-06-24 02:00:00+00:00,2022-06-24 03:00:00+00:00,10Y1001A1001A65H,MAW,217,2022-06-24 02:00:00+00:00,39,138,992,1022,2408,3128
2022-06-24 03:00:00+00:00,2022-06-24 04:00:00+00:00,10Y1001A1001A65H,MAW,238,2022-06-24 03:00:00+00:00,137,139,942,763,2219,3637
2022-06-24 04:00:00+00:00,2022-06-24 05:00:00+00:00,10Y1001A1001A65H,MAW,188,2022-06-24 04:00:00+00:00,391,140,1169,733,2621,4153
2022-06-24 05:00:00+00:00,2022-06-24 06:00:00+00:00,10Y1001A1001A65H,MAW,160,2022-06-24 05:00:00+00:00,740,141,1153,658,2852,4430
2022-06-24 06:00:00+00:00,2022-06-24 07:00:00+00:00,10Y1001A1001A65H,MAW,199,2022-06-24 06:00:00+00:00,1067,138,1191,880,3475,4518
2022-06-24 07:00:00+00:00,2022-06-24 08:00:00+00:00,10Y1001A1001A65H,MAW,160,2022-06-24 07:00:00+00:00,1326,137,1175,1103,3901,4633
2022-06-24 08:00:00+00:00,2022-06-24 09:00:00+00:00,10Y1001A1001A65H,MAW,172,2022-06-24 08:00:00+00:00,1477,137,1050,1201,4037,4709
2022-06-24 09:00:00+00:00,2022-06-24 10:00:00+00:00,10Y1001A1001A65H,MAW,115,2022-06-24 09:00:00+00:00,1539,133,1279,1498,4564,4736
2022-06-24 10:00:00+00:00,2022-06-24 11:00:00+00:00,10Y1001A1001A65H,MAW,112,2022-06-24 10:00:00+00:00,1549,136,1277,1663,4737,4653
2022-06-24 11:00:00+00:00,2022-06-24 12:00:00+00:00,10Y1001A1001A65H,MAW,141,2022-06-24 11:00:00+00:00,1517,140,1199,1773,4770,4532
2022-06-24 12:00:00+00:00,2022-06-24 13:00:00+00:00,10Y1001A1001A65H,MAW,137,2022-06-24 12:00:00+00:00,1432,138,1170,2170,5047,4332
2022-06-24 13:00:00+00:00,2022-06-24 14:00:00+00:00,10Y1001A1001A65H,MAW,109,2022-06-24 13:00:00+00:00,1191,131,1239,1681,4351,4395
2022-06-24 14:00:00+00:00,2022-06-24 15:00:00+00:00,10Y1001A1001A65H,MAW,140,2022-06-24 14:00:00+00:00,833,134,1107,2104,4318,4348
2022-06-24 15:00:00+00:00,2022-06-24 16:00:00+00:00,10Y1001A1001A65H,MAW,271,2022-06-24 15:00:00+00:00,495,128,1347,1948,4189,4215
2022-06-24 16:00:00+00:00,2022-06-24 17:00:00+00:00,10Y1001A1001A65H,MAW,330,2022-06-24 16:00:00+00:00,216,118,1146,1256,3066,3878
2022-06-24 17:00:00+00:00,2022-06-24 18:00:00+00:00,10Y1001A1001A65H,MAW,334,2022-06-24 17:00:00+00:00,99,151,987,745,2316,3704
2022-06-24 18:00:00+00:00,2022-06-24 19:00:00+00:00,10Y1001A1001A65H,MAW,336,2022-06-24 18:00:00+00:00,25,158,938,475,1932,3545
2022-06-24 19:00:00+00:00,2022-06-24 20:00:00+00:00,10Y1001A1001A65H,MAW,325,2022-06-24 19:00:00+00:00,1,134,937,486,1883,3479
2022-06-24 20:00:00+00:00,2022-06-24 21:00:00+00:00,10Y1001A1001A65H,MAW,316,2022-06-24 20:00:00+00:00,0,132,813,426,1687,3395
2022-06-24 21:00:00+00:00,2022-06-24 22:00:00+00:00,10Y1001A1001A65H,MAW,348,2022-06-24 21:00:00+00:00,0,134,826,373,1681,3154
2022-06-24 22:00:00+00:00,2022-06-24 23:00:00+00:00,10Y1001A1001A65H,MAW,288,2022-06-24 22:00:00+00:00,0,136,795,327,1546,3009
2022-06-24 23:00:00+00:00,2022-06-25 00:00:00+00:00,10Y1001A1001A65H,MAW,261,2022-06-24 23:00:00+00:00,0,135,655,250,1301,2949
2022-06-25 00:00:00+00:00,2022-06-25 01:00:00+00:00,10Y1001A1001A65H,MAW,260,2022-06-25 00:00:00+00:00,0,135,484,202,1081,2870
2022-06-25 01:00:00+00:00,2022-06-25 02:00:00+00:00,10Y1001A1001A65H,MAW,262,2022-06-25 01:00:00+00:00,3,135,251,176,827,2808
2022-06-25 02:00:00+00:00,2022-06-25 03:00:00+00:00,10Y1001A1001A65H,MAW,252,2022-06-25 02:00:00+00:00,38,134,139,146,709,2788
2022-06-25 03:00:00+00:00,2022-06-25 04:00:00+00:00,10Y1001A1001A65H,MAW,187,2022-06-25 03:00:00+00:00,144,133,92,86,642,2933
2022-06-25 04:00:00+00:00,2022-06-25 05:00:00+00:00,10Y1001A1001A65H,MAW,234,2022-06-25 04:00:00+00:00,303,138,92,64,831,3225
2022-06-25 05:00:00+00:00,2022-06-25 06:00:00+00:00,10Y1001A1001A65H,MAW,233,2022-06-25 05:00:00+00:00,550,142,63,47,1035,3528
2022-06-25 06:00:00+00:00,2022-06-25 07:00:00+00:00,10Y1001A1001A65H,MAW,175,2022-06-25 06:00:00+00:00,835,139,42,46,1237,3803
2022-06-25 07:00:00+00:00,2022-06-25 08:00:00+00:00,10Y1001A1001A65H,MAW,124,2022-06-25 07:00:00+00:00,1008,142,61,48,1383,3944
2022-06-25 08:00:00+00:00,2022-06-25 09:00:00+00:00,10Y1001A1001A65H,MAW,105,2022-06-25 08:00:00+00:00,1095,141,114,47,1502,3950
2022-06-25 09:00:00+00:00,2022-06-25 10:00:00+00:00,10Y1001A1001A65H,MAW,105,2022-06-25 09:00:00+00:00,1130,143,183,53,1614,3937
2022-06-25 10:00:00+00:00,2022-06-25 11:00:00+00:00,10Y1001A1001A65H,MAW,105,2022-06-25 10:00:00+00:00,1128,143,161,62,1599,3888
2022-06-25 11:00:00+00:00,2022-06-25 12:00:00+00:00,10Y1001A1001A65H,MAW,106,2022-06-25 11:00:00+00:00,1072,138,82,84,1482,3777
2022-06-25 12:00:00+00:00,2022-06-25 13:00:00+00:00,10Y1001A1001A65H,MAW,127,2022-06-25 12:00:00+00:00,1037,137,37,125,1463,3657
2022-06-25 13:00:00+00:00,2022-06-25 14:00:00+00:00,10Y1001A1001A65H,MAW,142,2022-06-25 13:00:00+00:00,867,135,53,151,1348,3667
2022-06-25 14:00:00+00:00,2022-06-25 15:00:00+00:00,10Y1001A1001A65H,MAW,58,2022-06-25 14:00:00+00:00,664,138,30,170,1060,3915
2022-06-25 15:00:00+00:00,2022-06-25 16:00:00+00:00,10Y1001A1001A65H,MAW,16,2022-06-25 15:00:00+00:00,496,143,22,157,834,3813
2022-06-25 16:00:00+00:00,2022-06-25 17:00:00+00:00,10Y1001A1001A65H,MAW,15,2022-06-25 16:00:00+00:00,300,140,9,134,598,3727
2022-06-25 17:00:00+00:00,2022-06-25 18:00:00+00:00,10Y1001A1001A65H,MAW,14,2022-06-25 17:00:00+00:00,135,141,9,133,432,3581
2022-06-25 18:00:00+00:00,2022-06-25 19:00:00+00:00,10Y1001A1001A65H,MAW,29,2022-06-25 18:00:00+00:00,33,138,55,138,393,3434
2022-06-25 19:00:00+00:00,2022-06-25 20:00:00+00:00,10Y1001A1001A65H,MAW,113,2022-06-25 19:00:00+00:00,2,137,63,121,436,3374
2022-06-25 20:00:00+00:00,2022-06-25 21:00:00+00:00,10Y1001A1001A65H,MAW,172,2022-06-25 20:00:00+00:00,0,136,76,113,497,3256
2022-06-25 21:00:00+00:00,2022-06-25 22:00:00+00:00,10Y1001A1001A65H,MAW,83,2022-06-25 21:00:00+00:00,0,136,132,130,481,3084
2022-06-25 22:00:00+00:00,2022-06-25 23:00:00+00:00,10Y1001A1001A65H,MAW,26,2022-06-25 22:00:00+00:00,0,135,176,150,487,2935
2022-06-25 23:00:00+00:00,2022-06-26 00:00:00+00:00,10Y1001A1001A65H,MAW,14,2022-06-25 23:00:00+00:00,0,135,250,197,596,2816
2022-06-26 00:00:00+00:00,2022-06-26 01:00:00+00:00,10Y1001A1001A65H,MAW,5,2022-06-26 00:00:00+00:00,0,136,267,295,703,2768
2022-06-26 01:00:00+00:00,2022-06-26 02:00:00+00:00,10Y1001A1001A65H,MAW,5,2022-06-26 01:00:00+00:00,3,136,413,434,991,2672
2022-06-26 02:00:00+00:00,2022-06-26 03:00:00+00:00,10Y1001A1001A65H,MAW,5,2022-06-26 02:00:00+00:00,40,136,605,436,1222,2620
2022-06-26 03:00:00+00:00,2022-06-26 04:00:00+00:00,10Y1001A1001A65H,MAW,6,2022-06-26 03:00:00+00:00,132,135,849,430,1552,2732
2022-06-26 04:00:00+00:00,2022-06-26 05:00:00+00:00,10Y1001A1001A65H,MAW,6,2022-06-26 04:00:00+00:00,288,133,821,399,1647,2994
2022-06-26 05:00:00+00:00,2022-06-26 06:00:00+00:00,10Y1001A1001A65H,MAW,7,2022-06-26 05:00:00+00:00,520,134,518,369,1548,3334
2022-06-26 06:00:00+00:00,2022-06-26 07:00:00+00:00,10Y1001A1001A65H,MAW,14,2022-06-26 06:00:00+00:00,780,135,349,434,1712,3605
2022-06-26 07:00:00+00:00,2022-06-26 08:00:00+00:00,10Y1001A1001A65H,MAW,65,2022-06-26 07:00:00+00:00,1081,138,184,514,1982,3838
2022-06-26 08:00:00+00:00,2022-06-26 09:00:00+00:00,10Y1001A1001A65H,MAW,127,2022-06-26 08:00:00+00:00,1166,135,214,520,2162,3840
2022-06-26 09:00:00+00:00,2022-06-26 10:00:00+00:00,10Y1001A1001A65H,MAW,134,2022-06-26 09:00:00+00:00,1166,134,227,547,2208,3815
2022-06-26 10:00:00+00:00,2022-06-26 11:00:00+00:00,10Y1001A1001A65H,MAW,135,2022-06-26 10:00:00+00:00,1257,137,318,706,2553,3919
2022-06-26 11:00:00+00:00,2022-06-26 12:00:00+00:00,10Y1001A1001A65H,MAW,117,2022-06-26 11:00:00+00:00,1143,137,203,1060,2660,3841
2022-06-26 12:00:00+00:00,2022-06-26 13:00:00+00:00,10Y1001A1001A65H,MAW,140,2022-06-26 12:00:00+00:00,1099,137,172,1008,2556,3808
2022-06-26 13:00:00+00:00,2022-06-26 14:00:00+00:00,10Y1001A1001A65H,MAW,150,2022-06-26 13:00:00+00:00,960,135,200,804,2249,3854
2022-06-26 14:00:00+00:00,2022-06-26 15:00:00+00:00,10Y1001A1001A65H,MAW,223,2022-06-26 14:00:00+00:00,722,139,141,536,1761,4056
2022-06-26 15:00:00+00:00,2022-06-26 16:00:00+00:00,10Y1001A1001A65H,MAW,229,2022-06-26 15:00:00+00:00,451,169,83,439,1371,3945
2022-06-26 16:00:00+00:00,2022-06-26 17:00:00+00:00,10Y1001A1001A65H,MAW,257,2022-06-26 16:00:00+00:00,246,169,46,313,1031,3745
2022-06-26 17:00:00+00:00,2022-06-26 18:00:00+00:00,10Y1001A1001A65H,MAW,260,2022-06-26 17:00:00+00:00,100,140,65,208,773,3632
2022-06-26 18:00:00+00:00,2022-06-26 19:00:00+00:00,10Y1001A1001A65H,MAW,260,2022-06-26 18:00:00+00:00,24,140,64,163,651,3438
2022-06-26 19:00:00+00:00,2022-06-26 20:00:00+00:00,10Y1001A1001A65H,MAW,258,2022-06-26 19:00:00+00:00,1,140,75,122,596,3404
2022-06-26 20:00:00+00:00,2022-06-26 21:00:00+00:00,10Y1001A1001A65H,MAW,259,2022-06-26 20:00:00+00:00,0,138,97,121,615,3318
2022-06-26 21:00:00+00:00,2022-06-26 22:00:00+00:00,10Y1001A1001A65H,MAW,257,2022-06-26 21:00:00+00:00,0,135,151,138,681,3157
2022-06-26 22:00:00+00:00,2022-06-26 23:00:00+00:00,10Y1001A1001A65H,MAW,241,2022-06-26 22:00:00+00:00,0,137,182,185,745,3046
2022-06-26 23:00:00+00:00,2022-06-27 00:00:00+00:00,10Y1001A1001A65H,MAW,212,2022-06-26 23:00:00+00:00,0,138,252,229,831,2984
2022-06-27 00:00:00+00:00,2022-06-27 01:00:00+00:00,10Y1001A1001A65H,MAW,227,2022-06-27 00:00:00+00:00,0,138,345,293,1003,2914
2022-06-27 01:00:00+00:00,2022-06-27 02:00:00+00:00,10Y1001A1001A65H,MAW,229,2022-06-27 01:00:00+00:00,2,139,246,306,922,2923
2022-06-27 02:00:00+00:00,2022-06-27 03:00:00+00:00,10Y1001A1001A65H,MAW,217,2022-06-27 02:00:00+00:00,26,137,306,232,918,3090
2022-06-27 03:00:00+00:00,2022-06-27 04:00:00+00:00,10Y1001A1001A65H,MAW,275,2022-06-27 03:00:00+00:00,63,138,363,239,1078,3562
