Date,Hour,DEgen,DEload,DKgen,DKload,HUgen,HUload,ITgen,ITload,NEgen,NEload,POgen,POload,SEgen,SEload,SPgen,SPload,UKgen,UKload,HU_surplus,IT_surplus,PO_surplus,SP_surplus,DE_surplus,DK_surplus,SE_surplus,NE_surplus
2022-03-18,11,168522.0,271710.0,3615.0,4267.0,5692.0,21791.0,10967.0,38014.0,2139.0,35117.0,4996.0,22230.0,12326.0,17166.0,15382.0,30861.0,2486.0,2050.0,-16099.0,-27047.0,-17234.0,-15479.0,-103188.0,-652.0,-4840.0,-32978.0
2022-03-18,12,166192.0,262812.0,3582.0,4160.0,5376.0,21376.0,10781.0,38805.0,2513.0,35742.0,4536.0,22194.0,12133.0,16049.0,14628.0,30525.0,2594.0,1976.0,-16000.0,-28024.0,-17658.0,-15897.0,-96620.0,-578.0,-3916.0,-33229.0
2022-03-18,13,154780.0,256988.0,3304.0,4115.0,4450.0,21643.0,9623.0,38818.0,2852.0,37001.0,3615.0,22640.0,12198.0,16255.0,13553.0,29678.0,2834.0,1956.0,-17193.0,-29195.0,-19025.0,-16125.0,-102208.0,-811.0,-4057.0,-34149.0
2022-03-18,14,133001.0,252263.0,2922.0,4220.0,3106.0,22373.0,9321.0,39229.0,3447.0,39986.0,2349.0,22917.0,12385.0,16934.0,12371.0,29093.0,2718.0,1875.0,-19267.0,-29908.0,-20568.0,-16722.0,-119262.0,-1298.0,-4549.0,-36539.0
2022-03-18,15,105098.0,249785.0,2244.0,4517.0,1593.0,23057.0,8499.0,38957.0,4779.0,45273.0,1844.0,23151.0,12400.0,18096.0,10957.0,28891.0,2460.0,1849.0,-21464.0,-30458.0,-21307.0,-17934.0,-144687.0,-2273.0,-5696.0,-40494.0
2022-03-18,16,89355.0,255716.0,1828.0,4622.0,766.0,23848.0,9551.0,40503.0,7066.0,52387.0,2055.0,23993.0,12375.0,18604.0,9716.0,28560.0,2172.0,1870.0,-23082.0,-30952.0,-21938.0,-18844.0,-166361.0,-2794.0,-6229.0,-45321.0
2022-03-18,17,97577.0,265829.0,1778.0,4447.0,711.0,25196.0,10534.0,41575.0,8898.0,55413.0,2200.0,24249.0,12256.0,17668.0,9153.0,30127.0,1997.0,1992.0,-24485.0,-31041.0,-22049.0,-20974.0,-168252.0,-2669.0,-5412.0,-46515.0
2022-03-18,18,105577.0,265514.0,1483.0,4249.0,709.0,24923.0,8426.0,39108.0,10152.0,55887.0,1939.0,23542.0,11866.0,17003.0,9792.0,31458.0,2117.0,2146.0,-24214.0,-30682.0,-21603.0,-21666.0,-159937.0,-2766.0,-5137.0,-45735.0
2022-03-18,19,103708.0,249814.0,1593.0,4021.0,731.0,24135.0,8159.0,36075.0,11225.0,53279.0,1506.0,22118.0,12047.0,16600.0,9228.0,30676.0,2176.0,2217.0,-23404.0,-27916.0,-20612.0,-21448.0,-146106.0,-2428.0,-4553.0,-42054.0
2022-03-18,20,103456.0,234855.0,1422.0,3824.0,750.0,23268.0,7907.0,32486.0,12258.0,49999.0,978.0,20623.0,11827.0,16072.0,9185.0,28356.0,2234.0,2208.0,-22518.0,-24579.0,-19645.0,-19171.0,-131399.0,-2402.0,-4245.0,-37741.0
2022-03-18,21,100664.0,223778.0,1534.0,3712.0,821.0,22477.0,8019.0,29638.0,12203.0,46916.0,966.0,19498.0,11923.0,15831.0,8642.0,26052.0,2205.0,2055.0,-21656.0,-21619.0,-18532.0,-17410.0,-123114.0,-2178.0,-3908.0,-34713.0
2022-03-18,22,103672.0,210305.0,1530.0,3500.0,832.0,21391.0,7953.0,27044.0,11752.0,44486.0,935.0,18531.0,11595.0,15522.0,7646.0,24569.0,2356.0,1862.0,-20559.0,-19091.0,-17596.0,-16923.0,-106633.0,-1970.0,-3927.0,-32734.0
2022-03-18,23,103656.0,200304.0,1376.0,3424.0,782.0,20181.0,8271.0,25547.0,12050.0,42105.0,899.0,17902.0,11529.0,15349.0,7963.0,22835.0,2368.0,1622.0,-19399.0,-17276.0,-17003.0,-14872.0,-96648.0,-2048.0,-3820.0,-30055.0
2022-03-19,0,103722.0,192158.0,1247.0,3433.0,767.0,19280.0,8181.0,24544.0,12177.0,40326.0,928.0,17537.0,11394.0,15027.0,8202.0,21594.0,2256.0,1416.0,-18513.0,-16363.0,-16609.0,-13392.0,-88436.0,-2186.0,-3633.0,-28149.0
2022-03-19,1,104079.0,189018.0,1268.0,3489.0,760.0,18647.0,8419.0,24165.0,11669.0,39349.0,1070.0,17613.0,11605.0,14972.0,8843.0,21032.0,2040.0,1302.0,-17887.0,-15746.0,-16543.0,-12189.0,-84939.0,-2221.0,-3367.0,-27680.0
2022-03-19,2,105093.0,190767.0,1400.0,3433.0,752.0,18457.0,8416.0,24166.0,11471.0,38847.0,1204.0,17689.0,11726.0,15293.0,9860.0,20720.0,1958.0,1271.0,-17705.0,-15750.0,-16485.0,-10860.0,-85674.0,-2033.0,-3567.0,-27376.0
2022-03-19,3,104703.0,193682.0,1436.0,3477.0,738.0,18709.0,7410.0,24832.0,11124.0,38528.0,1360.0,17473.0,12009.0,15302.0,9854.0,20636.0,1914.0,1195.0,-17971.0,-17422.0,-16113.0,-10782.0,-88979.0,-2041.0,-3293.0,-27404.0
2022-03-19,4,104525.0,195861.0,1494.0,3616.0,799.0,18975.0,6641.0,26350.0,10851.0,39026.0,1702.0,17972.0,12055.0,15518.0,9822.0,21068.0,1963.0,1156.0,-18176.0,-19709.0,-16270.0,-11246.0,-91336.0,-2122.0,-3463.0,-28175.0
2022-03-19,5,111938.0,201245.0,1620.0,3832.0,1506.0,19812.0,7876.0,28921.0,11446.0,40452.0,2337.0,18890.0,12105.0,16090.0,9813.0,21600.0,2053.0,1131.0,-18306.0,-21045.0,-16553.0,-11787.0,-89307.0,-2212.0,-3985.0,-29006.0
2022-03-19,6,128066.0,214688.0,1834.0,4016.0,2959.0,20244.0,10284.0,31431.0,11427.0,40128.0,2972.0,19621.0,12126.0,16467.0,11057.0,23125.0,2225.0,1174.0,-17285.0,-21147.0,-16649.0,-12068.0,-86622.0,-2182.0,-4341.0,-28701.0
2022-03-19,7,148573.0,221808.0,1920.0,4019.0,4475.0,20232.0,12237.0,32659.0,10925.0,38192.0,3840.0,19770.0,11879.0,16567.0,13927.0,25360.0,2625.0,1247.0,-15757.0,-20422.0,-15930.0,-11433.0,-73235.0,-2099.0,-4688.0,-27267.0
2022-03-19,8,170021.0,225648.0,2076.0,4038.0,5524.0,19941.0,13385.0,32653.0,10989.0,35669.0,4827.0,19391.0,11429.0,16230.0,13267.0,26754.0,2693.0,1432.0,-14417.0,-19268.0,-14564.0,-13487.0,-55627.0,-1962.0,-4801.0,-24680.0
2022-03-19,9,209337.0,231827.0,2344.0,3925.0,6183.0,19640.0,14072.0,31725.0,10875.0,32599.0,5674.0,19375.0,10919.0,15460.0,13940.0,27104.0,2612.0,1610.0,-13457.0,-17653.0,-13701.0,-13164.0,-22490.0,-1581.0,-4541.0,-21724.0
2022-03-19,10,237509.0,236583.0,2505.0,4048.0,6383.0,19414.0,13706.0,30273.0,9208.0,30276.0,6071.0,19255.0,10901.0,15145.0,15554.0,27121.0,2621.0,1696.0,-13031.0,-16567.0,-13184.0,-11567.0,926.0,-1543.0,-4244.0,-21068.0
2022-03-19,11,241586.0,231210.0,2480.0,4042.0,6368.0,19109.0,13030.0,28662.0,6467.0,28953.0,6098.0,19135.0,10514.0,14905.0,15479.0,27298.0,2660.0,1677.0,-12741.0,-15632.0,-13037.0,-11819.0,10376.0,-1562.0,-4391.0,-22486.0
2022-03-19,12,233304.0,225266.0,2646.0,3894.0,5725.0,18785.0,12546.0,28417.0,7134.0,28902.0,5885.0,18936.0,10264.0,14694.0,14510.0,26617.0,2809.0,1641.0,-13060.0,-15871.0,-13051.0,-12107.0,8038.0,-1248.0,-4430.0,-21768.0
2022-03-19,13,227016.0,221640.0,2521.0,3904.0,4720.0,18880.0,11173.0,28465.0,8861.0,30320.0,5285.0,19171.0,10528.0,14999.0,13462.0,25386.0,2796.0,1601.0,-14160.0,-17292.0,-13886.0,-11924.0,5376.0,-1383.0,-4471.0,-21459.0
2022-03-19,14,218897.0,222054.0,2174.0,3807.0,3455.0,19610.0,8992.0,28807.0,11641.0,33545.0,4411.0,19736.0,10742.0,15501.0,12730.0,24726.0,2741.0,1521.0,-16155.0,-19815.0,-15325.0,-11996.0,-3157.0,-1633.0,-4759.0,-21904.0
2022-03-19,15,195970.0,222326.0,1896.0,4102.0,1808.0,20615.0,7251.0,30168.0,14604.0,39154.0,3534.0,20188.0,11138.0,15859.0,11835.0,24488.0,2714.0,1474.0,-18807.0,-22917.0,-16654.0,-12653.0,-26356.0,-2206.0,-4721.0,-24550.0
2022-03-19,16,171624.0,230187.0,1865.0,4283.0,910.0,21713.0,8326.0,33192.0,15719.0,46589.0,3597.0,21023.0,11528.0,16428.0,10201.0,24634.0,2649.0,1495.0,-20803.0,-24866.0,-17426.0,-14433.0,-58563.0,-2418.0,-4900.0,-30870.0
2022-03-19,17,175655.0,240131.0,2137.0,4278.0,942.0,23162.0,10508.0,35291.0,15957.0,50642.0,3827.0,21179.0,11571.0,16465.0,10506.0,26178.0,2791.0,1670.0,-22220.0,-24783.0,-17352.0,-15672.0,-64476.0,-2141.0,-4894.0,-34685.0
2022-03-19,18,173745.0,240234.0,2213.0,4037.0,1048.0,23145.0,7782.0,33122.0,15793.0,51419.0,3878.0,20558.0,11508.0,16227.0,11464.0,27768.0,3082.0,1854.0,-22097.0,-25340.0,-16680.0,-16304.0,-66489.0,-1824.0,-4719.0,-35626.0
2022-03-19,19,166868.0,227159.0,2377.0,3923.0,1191.0,22363.0,5750.0,30443.0,16042.0,49680.0,3842.0,19533.0,11382.0,15980.0,11330.0,27695.0,3199.0,1977.0,-21172.0,-24693.0,-15691.0,-16365.0,-60291.0,-1546.0,-4598.0,-33638.0
2022-03-19,20,163740.0,219188.0,2553.0,3695.0,1275.0,21317.0,5147.0,28316.0,16054.0,47656.0,3547.0,18376.0,10783.0,15693.0,11367.0,26188.0,2788.0,1966.0,-20042.0,-23169.0,-14829.0,-14821.0,-55448.0,-1142.0,-4910.0,-31602.0
2022-03-19,21,158612.0,211660.0,2505.0,3536.0,1313.0,20334.0,5116.0,26248.0,15923.0,45243.0,3267.0,17186.0,10608.0,15577.0,11823.0,24207.0,2704.0,1766.0,-19021.0,-21132.0,-13919.0,-12384.0,-53048.0,-1031.0,-4969.0,-29320.0
2022-03-19,22,152282.0,198172.0,2439.0,3323.0,1295.0,19329.0,5423.0,24118.0,15904.0,42771.0,2990.0,16346.0,10494.0,15288.0,11410.0,22756.0,2686.0,1598.0,-18034.0,-18695.0,-13356.0,-11346.0,-45890.0,-884.0,-4794.0,-26867.0
2022-03-19,23,152910.0,186540.0,2473.0,3251.0,1218.0,18414.0,5268.0,22520.0,14579.0,40544.0,2851.0,15738.0,10403.0,15304.0,11139.0,21321.0,2231.0,1435.0,-17196.0,-17252.0,-12887.0,-10182.0,-33630.0,-778.0,-4901.0,-25965.0
2022-03-20,0,150071.0,179132.0,2500.0,3204.0,1144.0,17805.0,4944.0,21618.0,13912.0,39005.0,2745.0,15473.0,10175.0,15236.0,11330.0,20198.0,2152.0,1265.0,-16661.0,-16674.0,-12728.0,-8868.0,-29061.0,-704.0,-5061.0,-25093.0
2022-03-20,1,148697.0,176243.0,2675.0,3240.0,1017.0,17265.0,4742.0,21312.0,14141.0,38313.0,2669.0,15299.0,10267.0,15414.0,11567.0,19437.0,2084.0,1142.0,-16248.0,-16570.0,-12630.0,-7870.0,-27546.0,-565.0,-5147.0,-24172.0
2022-03-20,2,149843.0,176680.0,2583.0,3295.0,1001.0,17059.0,4745.0,21178.0,13971.0,37944.0,2547.0,15356.0,10140.0,15198.0,12087.0,19167.0,1849.0,1128.0,-16058.0,-16433.0,-12809.0,-7080.0,-26837.0,-712.0,-5058.0,-23973.0
2022-03-20,3,151963.0,178482.0,2568.0,3345.0,1235.0,17217.0,4763.0,21592.0,14406.0,37848.0,2592.0,15258.0,10189.0,15518.0,12283.0,19130.0,1937.0,1067.0,-15982.0,-16829.0,-12666.0,-6847.0,-26519.0,-777.0,-5329.0,-23442.0
2022-03-20,4,156575.0,179303.0,2526.0,3393.0,1296.0,17402.0,5023.0,21802.0,14388.0,38295.0,2845.0,15012.0,10431.0,15453.0,12533.0,19534.0,2071.0,1046.0,-16106.0,-16779.0,-12167.0,-7001.0,-22728.0,-867.0,-5022.0,-23907.0
2022-03-20,5,161855.0,180466.0,2680.0,3727.0,2008.0,17958.0,7241.0,23153.0,13074.0,38606.0,3401.0,15339.0,9979.0,15482.0,12206.0,19695.0,2359.0,1036.0,-15950.0,-15912.0,-11938.0,-7489.0,-18611.0,-1047.0,-5503.0,-25532.0
2022-03-20,6,180833.0,190917.0,2934.0,3950.0,3477.0,18326.0,9403.0,24919.0,11882.0,38561.0,3987.0,15841.0,9289.0,15624.0,13212.0,20558.0,1773.0,1090.0,-14849.0,-15516.0,-11854.0,-7346.0,-10084.0,-1016.0,-6335.0,-26679.0
2022-03-20,7,207403.0,206030.0,3306.0,4061.0,5157.0,18510.0,12073.0,27054.0,11516.0,38597.0,4933.0,16078.0,8916.0,15668.0,15329.0,22510.0,1457.0,1158.0,-13353.0,-14981.0,-11145.0,-7181.0,1373.0,-755.0,-6752.0,-27081.0
2022-03-20,8,231578.0,218059.0,3810.0,4056.0,6501.0,18458.0,14124.0,27889.0,10592.0,39600.0,6258.0,16172.0,8585.0,15586.0,17118.0,24197.0,1841.0,1261.0,-11957.0,-13765.0,-9914.0,-7079.0,13519.0,-246.0,-7001.0,-29008.0
2022-03-20,9,246558.0,223529.0,4517.0,4017.0,7270.0,18293.0,14997.0,28516.0,8386.0,39974.0,7044.0,16268.0,8443.0,15243.0,19303.0,24900.0,2035.0,1384.0,-11023.0,-13519.0,-9224.0,-5597.0,23029.0,500.0,-6800.0,-31588.0
2022-03-20,10,247687.0,227060.0,4844.0,3974.0,7307.0,18181.0,14849.0,28458.0,6624.0,39635.0,7065.0,16585.0,8117.0,14562.0,21451.0,25159.0,2025.0,1525.0,-10874.0,-13609.0,-9520.0,-3708.0,20627.0,870.0,-6445.0,-33011.0
2022-03-20,11,240473.0,221743.0,4762.0,3897.0,6870.0,18010.0,13886.0,26704.0,6340.0,41539.0,6887.0,16732.0,8095.0,14473.0,20868.0,25795.0,1876.0,1568.0,-11140.0,-12818.0,-9845.0,-4927.0,18730.0,865.0,-6378.0,-35199.0
2022-03-20,12,231741.0,212699.0,4950.0,3859.0,6086.0,18041.0,13027.0,26143.0,6196.0,41167.0,6450.0,16540.0,8232.0,14317.0,19864.0,25730.0,2047.0,1624.0,-11955.0,-13116.0,-10090.0,-5866.0,19042.0,1091.0,-6085.0,-34971.0
2022-03-20,13,221872.0,207735.0,5265.0,3845.0,5017.0,18183.0,11983.0,26542.0,5883.0,41253.0,5642.0,16839.0,8410.0,14558.0,19951.0,24278.0,1954.0,1682.0,-13166.0,-14559.0,-11197.0,-4327.0,14137.0,1420.0,-6148.0,-35370.0
2022-03-20,14,206420.0,206250.0,5437.0,4107.0,3497.0,19006.0,9140.0,26174.0,6698.0,41737.0,4515.0,17606.0,9224.0,15164.0,19572.0,23731.0,1782.0,1636.0,-15509.0,-17034.0,-13091.0,-4159.0,170.0,1330.0,-5940.0,-35039.0
2022-03-20,15,185026.0,206242.0,4732.0,4593.0,1843.0,20366.0,6267.0,26954.0,5269.0,43950.0,3236.0,18166.0,10996.0,16248.0,18266.0,23578.0,1655.0,1591.0,-18523.0,-20687.0,-14930.0,-5312.0,-21216.0,139.0,-5252.0,-38681.0
2022-03-20,16,157762.0,216617.0,4220.0,4818.0,894.0,21473.0,5786.0,30184.0,3871.0,48810.0,3384.0,19425.0,11671.0,16927.0,15689.0,24135.0,1871.0,1654.0,-20579.0,-24398.0,-16041.0,-8446.0,-58855.0,-598.0,-5256.0,-44939.0
2022-03-20,17,159783.0,231523.0,3949.0,4644.0,864.0,23129.0,7271.0,33066.0,3730.0,51688.0,3947.0,19823.0,11921.0,16637.0,15460.0,26032.0,1892.0,1839.0,-22265.0,-25795.0,-15876.0,-10572.0,-71740.0,-695.0,-4716.0,-47958.0
2022-03-20,18,154776.0,234568.0,3728.0,4359.0,887.0,23249.0,6664.0,31965.0,4025.0,52340.0,3659.0,19438.0,11970.0,16057.0,17446.0,28207.0,1845.0,2057.0,-22362.0,-25301.0,-15779.0,-10761.0,-79792.0,-631.0,-4087.0,-48315.0
2022-03-20,19,147164.0,222892.0,3416.0,4200.0,904.0,22617.0,4330.0,29827.0,2882.0,50312.0,3710.0,18581.0,11978.0,15762.0,17139.0,27951.0,1528.0,2099.0,-21713.0,-25497.0,-14871.0,-10812.0,-75728.0,-784.0,-3784.0,-47430.0
2022-03-20,20,141519.0,215780.0,3423.0,3880.0,886.0,21491.0,3817.0,27463.0,3024.0,48285.0,3562.0,17973.0,11964.0,15282.0,16053.0,26149.0,1290.0,2079.0,-20605.0,-23646.0,-14411.0,-10096.0,-74261.0,-457.0,-3318.0,-45261.0
2022-03-20,21,129671.0,208386.0,3577.0,3605.0,853.0,20413.0,3694.0,24956.0,2440.0,45585.0,3180.0,16850.0,11770.0,15112.0,15242.0,24184.0,1302.0,1931.0,-19560.0,-21262.0,-13670.0,-8942.0,-78715.0,-28.0,-3342.0,-43145.0
2022-03-20,22,125669.0,197046.0,3823.0,3468.0,830.0,19333.0,4675.0,23030.0,2496.0,42611.0,3066.0,16286.0,11754.0,14631.0,14897.0,22417.0,1162.0,1739.0,-18503.0,-18355.0,-13220.0,-7520.0,-71377.0,355.0,-2877.0,-40115.0
2022-03-20,23,128467.0,192506.0,3923.0,3386.0,789.0,18353.0,4783.0,21919.0,2940.0,40874.0,2879.0,15975.0,11565.0,14649.0,14737.0,21057.0,853.0,1537.0,-17564.0,-17136.0,-13096.0,-6320.0,-64039.0,537.0,-3084.0,-37934.0
2022-03-21,0,127219.0,189024.0,3879.0,3384.0,728.0,17845.0,5142.0,21334.0,2818.0,39759.0,2589.0,15882.0,11557.0,14969.0,14625.0,20217.0,863.0,1341.0,-17117.0,-16192.0,-13293.0,-5592.0,-61805.0,495.0,-3412.0,-36941.0
2022-03-21,1,123295.0,187645.0,3777.0,3332.0,706.0,17422.0,4847.0,21178.0,3204.0,39356.0,2403.0,15993.0,11588.0,15137.0,14654.0,19865.0,923.0,1255.0,-16716.0,-16331.0,-13590.0,-5211.0,-64350.0,445.0,-3549.0,-36152.0
2022-03-21,2,117169.0,191604.0,3789.0,3383.0,701.0,17510.0,4768.0,21822.0,3571.0,39199.0,2375.0,16513.0,11522.0,15235.0,14742.0,19819.0,823.0,1255.0,-16809.0,-17054.0,-14138.0,-5077.0,-74435.0,406.0,-3713.0,-35628.0
2022-03-21,3,104432.0,199213.0,3284.0,3720.0,717.0,18495.0,4706.0,24302.0,3647.0,39724.0,2435.0,17454.0,12026.0,16192.0,15220.0,20757.0,1302.0,1212.0,-17778.0,-19596.0,-15019.0,-5537.0,-94781.0,-436.0,-4166.0,-36077.0
2022-03-21,4,98847.0,217090.0,3553.0,4209.0,780.0,20473.0,6109.0,29415.0,3371.0,42256.0,2672.0,19819.0,12529.0,17711.0,14605.0,23839.0,1388.0,1183.0,-19693.0,-23306.0,-17147.0,-9234.0,-118243.0,-656.0,-5182.0,-38885.0
2022-03-21,5,109179.0,247071.0,3868.0,4743.0,1806.0,22699.0,9698.0,35312.0,2930.0,47003.0,3367.0,21573.0,12671.0,18856.0,15147.0,27075.0,1458.0,1204.0,-20893.0,-25614.0,-18206.0,-11928.0,-137892.0,-875.0,-6185.0,-44073.0
2022-03-21,6,127333.0,264720.0,3907.0,4876.0,3795.0,22411.0,12687.0,39511.0,2803.0,49662.0,3727.0,22136.0,12575.0,19428.0,16642.0,29255.0,1632.0,1327.0,-18616.0,-26824.0,-18409.0,-12613.0,-137387.0,-969.0,-6853.0,-46859.0
2022-03-21,7,142903.0,268991.0,3928.0,4785.0,5546.0,21509.0,14520.0,40624.0,2971.0,47525.0,4552.0,21905.0,12083.0,18593.0,17416.0,30397.0,1586.0,1605.0,-15963.0,-26104.0,-17353.0,-12981.0,-126088.0,-857.0,-6510.0,-44554.0
2022-03-21,8,151897.0,269718.0,3943.0,4725.0,6731.0,20692.0,15345.0,39943.0,2678.0,43430.0,5798.0,21323.0,11705.0,17219.0,17713.0,30982.0,1496.0,2021.0,-13961.0,-24598.0,-15525.0,-13269.0,-117821.0,-782.0,-5514.0,-40752.0
2022-03-21,9,164010.0,267999.0,4002.0,4630.0,7341.0,20270.0,16725.0,39633.0,2385.0,39352.0,6439.0,21430.0,12011.0,16606.0,18108.0,31213.0,1596.0,2185.0,-12929.0,-22908.0,-14991.0,-13105.0,-103989.0,-628.0,-4595.0,-36967.0
2022-03-21,10,176246.0,269586.0,3884.0,4507.0,7516.0,20187.0,16725.0,37576.0,2077.0,36816.0,6512.0,21571.0,12147.0,16297.0,18145.0,31302.0,1557.0,2227.0,-12671.0,-20851.0,-15059.0,-13157.0,-93340.0,-623.0,-4150.0,-34739.0
2022-03-21,11,181672.0,267830.0,3814.0,4474.0,7369.0,20221.0,17259.0,37626.0,1801.0,35261.0,6196.0,21633.0,11882.0,16025.0,17687.0,31360.0,1362.0,2157.0,-12852.0,-20367.0,-15437.0,-13673.0,-86158.0,-660.0,-4143.0,-33460.0
2022-03-21,12,174646.0,263521.0,3535.0,4384.0,6798.0,20176.0,15542.0,38353.0,1617.0,35742.0,5496.0,21560.0,11938.0,16362.0,17126.0,30806.0,1863.0,2072.0,-13378.0,-22811.0,-16064.0,-13680.0,-88875.0,-849.0,-4424.0,-34125.0
2022-03-21,13,149671.0,256895.0,3085.0,4332.0,5655.0,20845.0,13279.0,38575.0,1508.0,37835.0,4544.0,21960.0,11916.0,16608.0,17048.0,29841.0,1841.0,2044.0,-15190.0,-25296.0,-17416.0,-12793.0,-107224.0,-1247.0,-4692.0,-36327.0
2022-03-21,14,120493.0,253701.0,2628.0,4479.0,3987.0,21698.0,10568.0,38515.0,1299.0,41533.0,3472.0,22532.0,11781.0,16759.0,16498.0,29348.0,2028.0,1948.0,-17711.0,-27947.0,-19060.0,-12850.0,-133208.0,-1851.0,-4978.0,-40234.0
2022-03-21,15,86628.0,250428.0,2426.0,4787.0,1983.0,22624.0,7933.0,37946.0,1059.0,47087.0,2311.0,22744.0,11920.0,17443.0,15978.0,29259.0,1696.0,1932.0,-20641.0,-30013.0,-20433.0,-13281.0,-163800.0,-2361.0,-5523.0,-46028.0
2022-03-21,16,69296.0,253794.0,2237.0,4803.0,817.0,23588.0,8777.0,39612.0,946.0,54428.0,2455.0,23619.0,12154.0,18071.0,15735.0,29105.0,1264.0,2002.0,-22771.0,-30835.0,-21164.0,-13370.0,-184498.0,-2566.0,-5917.0,-53482.0
2022-03-21,17,74256.0,263984.0,2196.0,4602.0,719.0,25354.0,9498.0,41227.0,1313.0,56807.0,3137.0,24117.0,12459.0,18006.0,16062.0,30755.0,1420.0,2199.0,-24635.0,-31729.0,-20980.0,-14693.0,-189728.0,-2406.0,-5547.0,-55494.0
2022-03-21,18,84975.0,265902.0,2121.0,4438.0,721.0,25305.0,7864.0,39214.0,2109.0,57189.0,2992.0,23398.0,12401.0,17249.0,17291.0,32469.0,1744.0,2331.0,-24584.0,-31350.0,-20406.0,-15178.0,-180927.0,-2317.0,-4848.0,-55080.0
2022-03-21,19,85141.0,252627.0,1917.0,4206.0,705.0,24525.0,6361.0,36395.0,2584.0,54668.0,2665.0,21821.0,12445.0,16699.0,16387.0,31518.0,1959.0,2287.0,-23820.0,-30034.0,-19156.0,-15131.0,-167486.0,-2289.0,-4254.0,-52084.0
2022-03-21,20,80400.0,239291.0,2018.0,3953.0,695.0,23444.0,5253.0,32699.0,3189.0,51167.0,2598.0,20295.0,12001.0,15897.0,15151.0,28834.0,1782.0,2287.0,-22749.0,-27446.0,-17697.0,-13683.0,-158891.0,-1935.0,-3896.0,-47978.0
2022-03-21,21,78673.0,225090.0,1805.0,3715.0,688.0,22483.0,5244.0,29529.0,2852.0,47832.0,2567.0,18984.0,11839.0,15598.0,14141.0,25861.0,1862.0,2127.0,-21795.0,-24285.0,-16417.0,-11720.0,-146417.0,-1910.0,-3759.0,-44980.0
2022-03-21,22,78190.0,212320.0,1593.0,3523.0,694.0,21296.0,5962.0,26968.0,3073.0,44510.0,2370.0,18041.0,11642.0,15538.0,13833.0,24256.0,1922.0,1907.0,-20602.0,-21006.0,-15671.0,-10423.0,-134130.0,-1930.0,-3896.0,-41437.0
2022-03-21,23,75455.0,204373.0,1414.0,3429.0,691.0,20034.0,5528.0,25590.0,3042.0,41708.0,2166.0,17654.0,11421.0,15745.0,13681.0,22698.0,1839.0,1649.0,-19343.0,-20062.0,-15488.0,-9017.0,-128918.0,-2015.0,-4324.0,-38666.0
2022-03-22,0,72573.0,198338.0,1290.0,3391.0,686.0,19263.0,5340.0,24842.0,2389.0,40413.0,1895.0,17373.0,11314.0,15658.0,13572.0,21697.0,1908.0,1440.0,-18577.0,-19502.0,-15478.0,-8125.0,-125765.0,-2101.0,-4344.0,-38024.0
2022-03-22,1,67106.0,197382.0,1107.0,3437.0,682.0,18644.0,4986.0,24703.0,1810.0,39631.0,1729.0,17599.0,11334.0,15903.0,14329.0,21407.0,2020.0,1326.0,-17962.0,-19717.0,-15870.0,-7078.0,-130276.0,-2330.0,-4569.0,-37821.0
2022-03-22,2,64214.0,198746.0,1007.0,3532.0,682.0,18534.0,4666.0,25141.0,1364.0,39488.0,1587.0,18116.0,11467.0,16274.0,14424.0,21447.0,1697.0,1345.0,-17852.0,-20475.0,-16529.0,-7023.0,-134532.0,-2525.0,-4807.0,-38124.0
2022-03-22,3,57533.0,206852.0,994.0,3819.0,680.0,19356.0,4372.0,26892.0,971.0,40052.0,1408.0,18730.0,11454.0,16935.0,14775.0,22083.0,1690.0,1291.0,-18676.0,-22520.0,-17322.0,-7308.0,-149319.0,-2825.0,-5481.0,-39081.0
2022-03-22,4,51061.0,221827.0,951.0,4297.0,754.0,20942.0,6112.0,31021.0,995.0,42213.0,1560.0,20628.0,12112.0,18213.0,14311.0,24701.0,1721.0,1264.0,-20188.0,-24909.0,-19068.0,-10390.0,-170766.0,-3346.0,-6101.0,-41218.0
2022-03-22,5,62290.0,246688.0,1038.0,4778.0,1797.0,22799.0,10409.0,36264.0,1120.0,46642.0,2595.0,22089.0,12381.0,18952.0,14860.0,27749.0,1770.0,1270.0,-21002.0,-25855.0,-19494.0,-12889.0,-184398.0,-3740.0,-6571.0,-45522.0
2022-03-22,6,87913.0,263917.0,1298.0,4898.0,3757.0,22258.0,13668.0,39963.0,1239.0,49525.0,3529.0,22306.0,12139.0,18657.0,16266.0,29988.0,1604.0,1371.0,-18501.0,-26295.0,-18777.0,-13722.0,-176004.0,-3600.0,-6518.0,-48286.0
2022-03-22,7,112598.0,271953.0,1544.0,4834.0,5495.0,21224.0,14384.0,40239.0,1374.0,47355.0,4380.0,22037.0,11827.0,17936.0,17542.0,30901.0,1598.0,1625.0,-15729.0,-25855.0,-17657.0,-13359.0,-159355.0,-3290.0,-6109.0,-45981.0
2022-03-22,8,135014.0,270250.0,1659.0,4769.0,6658.0,20333.0,17085.0,39746.0,1382.0,42899.0,4895.0,21549.0,11813.0,17528.0,18388.0,31274.0,1460.0,2020.0,-13675.0,-22661.0,-16654.0,-12886.0,-135236.0,-3110.0,-5715.0,-41517.0
2022-03-22,9,156062.0,267820.0,1752.0,4691.0,7288.0,19840.0,17328.0,38834.0,1479.0,38929.0,5342.0,21673.0,11781.0,17121.0,19726.0,31261.0,1868.0,2133.0,-12552.0,-21506.0,-16331.0,-11535.0,-111758.0,-2939.0,-5340.0,-37450.0
